distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(61.847, 63.57]",3.102311207372823e-08,9.198815872502195e-09,3.5804693701077954e-13,2.406640488274203e-14,0.002863247105732648,0.0008489955121367141
"(63.57, 65.258]",2.8570921452178953e-08,7.835571055592419e-09,3.370405293846913e-13,5.203096697810983e-15,0.002636981766350279,0.0007231918661469536
"(65.258, 66.947]",2.388305131968714e-08,6.757891301416449e-09,2.5003878024259253e-13,6.716634704556209e-15,0.0022042623384992055,0.0006237128197729332
"(66.947, 68.708]",2.038080632957201e-08,5.8102656286472456e-09,3.742850509785522e-13,7.798050675464242e-15,0.0018810261393815357,0.0005362526559303709
"(68.708, 70.5]",1.4189740992207557e-08,4.282315639744177e-09,1.37931737423141e-13,2.9110615267439787e-15,0.0013096279551348163,0.00039523203965454926
"(70.5, 72.284]",1.2212667207465273e-08,3.669473703432954e-09,1.6499563557039716e-13,3.94318742368207e-15,0.0011271559072458094,0.0003386704059846365
"(72.284, 73.955]",1.2167213287463867e-08,2.882272044186387e-09,1.8640886636026073e-13,8.04412527024862e-16,0.0011229851175797749,0.00026602218059022526
"(73.955, 75.584]",8.834695426676995e-09,2.629732241938765e-09,4.02804634888004e-14,4.08834187510578e-16,0.0008153893797097345,0.00024270850753749793
"(75.584, 77.263]",7.558070639957692e-09,2.3587464065813067e-09,4.4129913531616084e-14,7.989146081319876e-16,0.0006975645716442611,0.00021769814084901488
"(77.263, 78.964]",7.411202301662541e-09,2.246967986214792e-09,3.36831909206605e-14,2.3220963746019714e-15,0.0006840095052296494,0.00020738166331970805
"(78.964, 80.601]",7.128608713453753e-09,1.8404286072419284e-09,1.0857084421018232e-13,5.594974731126404e-16,0.0006579420698169341,0.00016986419873400076
"(80.601, 82.152]",7.467690124083762e-09,1.902587485270084e-09,7.395840613064732e-14,9.594733524427628e-16,0.0006892229923121925,0.00017559740936551676
"(82.152, 83.605]",7.817914623095245e-09,1.568711246430491e-09,9.453283311254414e-14,2.2101428905407137e-16,0.0007215466122239595,0.00014478263577805725
"(83.605, 84.996]",8.235924509012203e-09,1.4269050650498776e-09,4.4543289876589066e-14,1.2853470246815566e-16,0.0007601264166347781,0.00013169477607371342
"(84.996, 86.337]",1.1783359757064091e-08,1.4364947326186626e-09,2.007466665089245e-13,4.385684382661294e-16,0.001087533405418482,0.00013257984485230792
"(86.337, 87.635]",1.3839216599018802e-08,1.3575976639170014e-09,1.7166417559668216e-13,5.393543173023131e-17,0.0012773043352230493,0.00012530083398888442
"(87.635, 88.948]",1.5703614633095955e-08,1.3998391615209994e-09,1.401953756815249e-13,8.910537470054148e-17,0.0014493494089469704,0.0001291967555734186
"(88.948, 90.32]",1.1952823224327702e-08,1.325363158400733e-09,6.085432542418767e-14,4.344814664917398e-17,0.0011031738666661113,0.00012232306734143682
"(90.32, 91.756]",1.618940990591833e-08,1.497045262500799e-09,3.18070703050016e-13,1.8029289618412925e-15,0.0014941853978568407,0.000138168295457248
"(91.756, 93.329]",1.0845661904872027e-08,1.1452423004167664e-09,4.7874371192328805e-14,6.408027775390414e-17,0.0010009895198482674,0.00010569899287466523
"(93.329, 95.065]",1.1692725861211807e-08,1.0043404922369451e-09,1.2832214671876071e-13,1.681861428807521e-16,0.0010791918260864132,9.269661007150061e-05
"(95.065, 96.929]",6.959299722292879e-09,7.850083817949576e-10,5.873411161769849e-14,3.4916177592847234e-16,0.0006423016085693048,7.245156358938404e-05
"(96.929, 98.827]",7.151358318525006e-09,6.379563741935759e-10,6.760179342479899e-14,1.1212771335538653e-16,0.0006600274646499513,5.8879545599822107e-05
"(98.827, 100.812]",6.722050868123815e-09,4.920759693282253e-10,4.5178498191173816e-14,2.851501695107319e-17,0.0006204049628226239,4.5415659513179174e-05
"(100.812, 102.885]",5.354929524844832e-09,4.963821027650008e-10,2.05859983362786e-14,2.977503004831292e-17,0.000494238575425082,4.581408255679848e-05
