distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(540.366, 555.642]",2.0755786500815624e-06,4.4187143326700515e-07,1.789062908824825e-09,4.001046648909201e-12,0.009655591880179427,0.002055585907558108
"(555.642, 572.623]",1.1445117798874945e-06,3.143549807111746e-07,4.661866282774917e-10,1.1249673080185538e-12,0.00532197977647685,0.0014617506603069618
"(572.623, 590.3]",6.537255590808069e-07,2.7591508071515573e-07,1.685944312626937e-10,8.7761634040201e-13,0.003041131300843914,0.0012835569554869044
"(590.3, 608.519]",6.049562265119615e-07,2.7511716225723503e-07,6.553110699448006e-11,8.354544518087076e-13,0.002813046453280621,0.001279294804496143
"(608.519, 627.063]",8.008138098739884e-07,2.533290269671513e-07,9.754038685764589e-11,1.3113050936495076e-12,0.0037253858435337944,0.0011784866334511878
"(627.063, 646.694]",5.720098641957061e-07,2.13781342750802e-07,6.057032357507814e-11,3.250450010647719e-13,0.0026609898882384245,0.000994510806476731
"(646.694, 667.806]",5.06855216807319e-07,1.8698776907846068e-07,5.5693459487978494e-11,3.547633808213428e-13,0.0023568767581540334,0.0008694931262148421
"(667.806, 688.951]",9.969314775982307e-07,1.4421604232443733e-07,8.528149708116741e-10,1.6549458293919596e-13,0.0046377252337869695,0.0006708930288932825
"(688.951, 710.266]",8.988726437361096e-07,1.445001219509674e-07,4.876153758674326e-10,1.6022714800766737e-13,0.004181555538660382,0.0006722145673159004
"(710.266, 731.47]",1.3734141358649934e-06,1.4184450220481257e-07,5.924310902341586e-10,1.3338697084880212e-13,0.00638637573177222,0.0006595769352523785
"(731.47, 753.692]",2.451470846553026e-07,1.5431425832325151e-07,2.1067625017343128e-11,3.217461294049165e-13,0.0011404242378164676,0.000717869929719766
"(753.692, 776.394]",2.2890235597749888e-07,9.890226998073043e-08,1.984107402621337e-11,6.369386365947104e-14,0.0010643959552953698,0.0004598955554103965
"(776.394, 799.564]",1.307451118161614e-07,1.024053869494842e-07,9.925365584706014e-12,1.0796348176774488e-13,0.0006082262601687828,0.0004763898600890005
"(799.564, 824.441]",3.105196405633833e-07,1.1317420140625225e-07,3.594498716961241e-11,1.563876856287181e-13,0.0014445373679008592,0.0005264863849418855
"(824.441, 850.989]",2.7795286082982015e-07,1.0568601784017745e-07,2.6032920169615655e-11,8.34758724855517e-13,0.0012924808028586636,0.0004914399829568252
"(850.989, 878.232]",2.4514708465530265e-07,7.865601980718615e-08,2.603885678952793e-11,8.827783459999776e-14,0.0011404242378164678,0.00036590780414302995
"(878.232, 907.275]",2.1255218769339184e-07,7.602637750243678e-08,1.8604950835776405e-11,1.8451631191098901e-13,0.000988367672774272,0.00035352265538633103
"(907.275, 937.093]",4.739510303335851e-07,5.5327171320353844e-08,7.807222253570637e-11,4.1704147606214955e-14,0.002204820193111838,0.0002573820009822861
"(937.093, 968.346]",3.2686277954040345e-07,5.198972105386892e-08,4.214860781567342e-11,3.322593156877029e-14,0.001520565650421957,0.0002418561823425982
"(968.346, 1002.009]",3.4335353396624835e-07,4.624312624068432e-08,4.837244435621037e-11,2.3150692253416094e-14,0.001596593932943055,0.00021503053701918209
"(1002.009, 1035.793]",3.4320591851742366e-07,6.513329272552323e-08,3.8409230606125364e-11,1.538322875329267e-13,0.001596593932943055,0.0003030000777591341
"(1035.793, 1077.098]",3.268627795404035e-08,3.133578067898797e-08,2.484547263613425e-12,7.118434110850441e-15,0.0001520565650421957,0.00014577405171865203
"(1077.098, 1122.821]",1.1445117798874944e-07,2.774283502134672e-08,1.1176981501937158e-11,1.1738335816857969e-14,0.0005321979776476849,0.00012900418284926223
"(1122.821, 1179.108]",1.1440197283914123e-07,2.86591089321778e-08,8.686564975955972e-12,1.552928843542091e-14,0.000532197977647685,0.00013332217475249113
"(1179.108, 1253.004]",1.6350168284107064e-07,2.9580373969095087e-08,1.489337263840338e-11,1.736673309837542e-14,0.0007602828252109785,0.00013754873895629216
"(1253.004, 1519.694]",1.144019728391412e-07,3.3370916098914034e-08,8.686564975955972e-12,2.950108202196961e-13,0.0005321979776476849,0.00015524150169214808
