distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(105.095, 108.257]",8.214515990212244e-09,3.5581991990049175e-10,3.2720662850588234e-13,1.5432651183582918e-16,0.000721661658772126,3.1259491603098e-05
"(108.257, 111.141]",1.0753303400392192e-08,2.775458354572023e-10,7.171274578534575e-13,2.972321619209385e-17,0.0009447207169380557,2.438351182825705e-05
"(111.141, 113.928]",5.974193447427084e-09,1.7033150772825226e-10,9.403111796119302e-14,8.80383124301822e-18,0.0005248448427433642,1.4963963616942417e-05
"(113.928, 116.649]",6.422111753012003e-09,2.0372834071570614e-10,8.814438216326491e-14,1.1378411903948638e-16,0.0005642082059491166,1.7898349645237646e-05
"(116.649, 119.431]",7.617096645469533e-09,1.1107274556418753e-10,1.5476026957470951e-13,3.177077221249387e-18,0.0006691771744977894,9.757962843305003e-06
"(119.431, 122.169]",3.5844344667973974e-09,1.4731001377792747e-10,5.877756911803608e-14,2.8423906889705475e-16,0.00031490690564601857,1.2941773950446039e-05
"(122.169, 124.783]",4.7793547579416675e-09,9.56321739661522e-11,6.660781413440875e-14,3.928479799273275e-18,0.0004198758741946914,8.401477747274402e-06
"(124.783, 127.235]",8.513225662583596e-09,1.264737739366805e-10,1.8610141767856482e-13,2.1132528684510134e-17,0.0007479039009092941,1.1110973987885257e-05
"(127.235, 129.725]",7.168868933594795e-09,9.468524595720278e-11,1.0577135811574025e-13,1.3787215815335215e-18,0.0006298138112920371,8.318477598324093e-06
"(129.725, 132.333]",8.513225662583596e-09,6.541145335405645e-11,3.5071833404947807e-13,1.1679262783853615e-18,0.0007479039009092941,5.746527000060568e-06
"(132.333, 135.009]",7.61692324194447e-09,5.412262835062376e-11,1.5867610889370164e-13,4.4358563809104e-19,0.0006691771744977894,4.7548893911157e-06
"(135.009, 137.69]",6.123548283612762e-09,5.605470700900478e-11,1.3518354017711967e-13,4.5031064019325434e-18,0.0005379659638119484,4.924518120155088e-06
"(137.69, 140.64]",4.181840211263631e-09,5.2209913898931856e-11,6.66116517727497e-14,3.3200087308609603e-18,0.000367391389920355,4.5868497756767595e-06
"(140.64, 143.744]",3.4351612322705742e-09,4.260233590671854e-11,4.506187901549817e-14,3.797617799028353e-18,0.0003017857845774345,3.7427004140770374e-06
