distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(540.366, 555.642]",2.7752858451911015e-07,4.418714332670055e-07,2.2045425441914964e-11,4.001046648909202e-12,0.0012910629751829007,0.002055585907558108
"(555.642, 572.623]",3.084977240580408e-07,3.143549807111738e-07,4.859516732848178e-11,1.1249673080185516e-12,0.0014345144168698898,0.0014617506603069618
"(572.623, 590.3]",2.0043731104157966e-07,2.759150807151551e-07,1.65516643344964e-11,8.776163404020074e-13,0.0009324343709654283,0.0012835569554869044
"(590.3, 608.519]",7.71244310145102e-08,2.7511716225723514e-07,5.5270458433094134e-12,8.3545445180871e-13,0.00035862860421747244,0.001279294804496143
"(608.519, 627.063]",2.775285845191102e-07,2.5332902696715124e-07,3.310665750065267e-11,1.3113050936495087e-12,0.0012910629751829007,0.0011784866334511878
"(627.063, 646.694]",4.162928767786653e-07,2.1378134275080206e-07,5.845119289129823e-11,3.250450010647718e-13,0.0019365944627743512,0.000994510806476731
"(646.694, 667.806]",2.1594840684062857e-07,1.8698776907846036e-07,2.8724931817904924e-11,3.547633808213421e-13,0.001004160091808923,0.0008694931262148421
"(667.806, 688.951]",1.5418254695506125e-07,1.4421604232443733e-07,2.4310933160222442e-11,1.654945829391958e-13,0.0007172572084349449,0.0006708930288932825
"(688.951, 710.266]",4.471293861696775e-07,1.4450012195096709e-07,7.169804070850301e-11,1.602271480076679e-13,0.00208004590446134,0.0006722145673159004
"(710.266, 731.47]",2.467981792464326e-07,1.4184450220481265e-07,5.0842634322847744e-11,1.3338697084880225e-13,0.0011476115334959117,0.0006595769352523785
"(731.47, 753.692]",2.0043731104157963e-07,1.543142583232511e-07,2.097615715799148e-11,3.217461294049165e-13,0.0009324343709654283,0.000717869929719766
"(753.692, 776.394]",1.5424886202902043e-07,9.890226998073029e-08,1.5468589012492976e-11,6.369386365947071e-14,0.0007172572084349449,0.0004598955554103965
"(776.394, 799.564]",1.23346037564049e-07,1.0240538694948414e-07,1.1046014542576942e-11,1.0796348176774541e-13,0.0005738057667479559,0.0004763898600890005
"(799.564, 824.441]",6.167301878202449e-08,1.1317420140625213e-07,1.1057427679699949e-11,1.5638768562871799e-13,0.00028690288337397793,0.0005264863849418855
"(824.441, 850.989]",1.850986344348245e-07,1.0568601784017745e-07,2.2097712328372726e-11,8.347587248555244e-13,0.0008607086501219338,0.0004914399829568252
"(850.989, 878.232]",0.0,7.865601980718622e-08,0.0,8.827783459999755e-14,0.0,0.00036590780414302995
"(878.232, 907.275]",0.0,7.602637750243692e-08,0.0,1.845163119109887e-13,0.0,0.00035352265538633103
"(907.275, 937.093]",3.0836509391012245e-08,5.532717132035393e-08,2.211295316987725e-12,4.17041476062151e-14,0.00014345144168698896,0.0002573820009822861
"(937.093, 968.346]",3.0836509391012245e-08,5.198972105386904e-08,2.2112953169875265e-12,3.322593156877025e-14,0.00014345144168698896,0.0002418561823425982
"(968.346, 1002.009]",1.233990896232163e-07,4.624312624068436e-08,1.3263958110774196e-11,2.315069225341605e-14,0.0005738057667479559,0.00021503053701918209
"(1002.009, 1035.793]",0.0,6.513329272552339e-08,0.0,1.5383228753292627e-13,0.0,0.0003030000777591341
"(1035.793, 1077.098]",0.0,3.133578067898803e-08,0.0,7.118434110850473e-15,0.0,0.00014577405171865203
"(1077.098, 1122.821]",1.3882397582611837e-07,2.774283502134681e-08,9.94011529942701e-12,1.1738335816857986e-14,0.0006455314875914504,0.00012900418284926223
"(1122.821, 1179.108]",7.709127347753062e-08,2.8659108932177818e-08,5.524671687118462e-12,1.5529288435420927e-14,0.00035862860421747244,0.00013332217475249113
"(1179.108, 1253.004]",1.2339908962321633e-07,2.9580373969095028e-08,8.837561870276118e-12,1.736673309837543e-14,0.0005738057667479559,0.00013754873895629216
"(1253.004, 1519.694]",0.0,3.337091609891402e-08,0.0,2.950108202196957e-13,0.0,0.00015524150169214808
