d,y,region,type
6.608123013088224,0.033952224525039536,johannesburg,pdf
6.934162116577797,0.03352787470099274,johannesburg,pdf
7.276287708892369,0.03304105149648991,johannesburg,pdf
7.6352934835489075,0.027212407547637166,johannesburg,pdf
8.01201229421957,0.03267799064664587,johannesburg,pdf
8.407318086860068,0.02799713746693568,johannesburg,pdf
8.822127927167577,0.02737165840013574,johannesburg,pdf
9.257404128071679,0.029927940751535504,johannesburg,pdf
9.714156482193879,0.027991031602270792,johannesburg,pdf
10.193444604454747,0.027392051761903752,johannesburg,pdf
10.696380390263291,0.025377320955868747,johannesburg,pdf
11.224130594991246,0.02319831743349836,johannesburg,pdf
11.777919540716487,0.021661273700459765,johannesburg,pdf
12.359031956514697,0.021806077383416556,johannesburg,pdf
12.96881595888875,0.019982100987878414,johannesburg,pdf
13.608686179249736,0.018093188553068698,johannesburg,pdf
14.280127045705392,0.0168496372758037,johannesburg,pdf
14.98469622676896,0.016309404928140883,johannesburg,pdf
15.724028244977882,0.018065088056238267,johannesburg,pdf
16.499838268805107,0.015174481209966489,johannesburg,pdf
17.313926091660278,0.014926566746767353,johannesburg,pdf
18.168180307211177,0.013365314887975873,johannesburg,pdf
19.064582690712168,0.010837070068159559,johannesburg,pdf
20.005212796503375,0.010907096664110064,johannesburg,pdf
20.99225278234678,0.00996186064216417,johannesburg,pdf
22.027992471790643,0.010052902914789401,johannesburg,pdf
23.114834666306802,0.0077753918846422245,johannesburg,pdf
24.255300719524286,0.006088636581073306,johannesburg,pdf
25.45203638649059,0.006221455700201486,johannesburg,pdf
26.7078179615308,0.005336861673824418,johannesburg,pdf
28.02555871894302,0.004805388817486427,johannesburg,pdf
29.408315671472618,0.004384940620043334,johannesburg,pdf
30.859296662243267,0.0030916698886170406,johannesburg,pdf
32.3818678065983,0.0029865407338248006,johannesburg,pdf
33.979561301115574,0.002982604597830451,johannesburg,pdf
35.65608361791295,0.0028634239078667717,johannesburg,pdf
37.415324103253184,0.0027701063032038857,johannesburg,pdf
39.261364000397215,0.0025582940765954266,johannesburg,pdf
41.198485917636575,0.002301845536816056,johannesburg,pdf
43.2311837634711,0.0020500640267126606,johannesburg,pdf
45.36417317197905,0.0024434282397412786,johannesburg,pdf
47.60240244256668,0.00152823490940656,johannesburg,pdf
49.95106401947505,0.0015929968290102723,johannesburg,pdf
52.41560653767622,0.0015235727588507903,johannesburg,pdf
55.00174746310363,0.0011118388903422723,johannesburg,pdf
57.715486356540055,0.0008682354798559788,johannesburg,pdf
60.563118791935175,0.0007614083854861069,johannesburg,pdf
63.55125096144008,0.000782947209931435,johannesburg,pdf
66.68681500104252,0.0006673143553642023,johannesburg,pdf
69.97708507235485,0.0005321047249378237,johannesburg,pdf
73.42969423786458,0.00048152074801233955,johannesburg,pdf
77.05265216879417,0.0003299006146227754,johannesburg,pdf
80.85436372665255,0.0003619160199690682,johannesburg,pdf
84.84364846158324,0.00023921674042909886,johannesburg,pdf
89.02976107274534,0.0002555038271148035,johannesburg,pdf
93.42241287819087,0.00029337026589028325,johannesburg,pdf
98.03179434404879,0.0002924173475521586,johannesburg,pdf
102.86859872527808,0.00023658879017209093,johannesburg,pdf
107.94404687283671,0.00033349114076531135,johannesburg,pdf
113.26991326481368,0.0003024075451370326,johannesburg,pdf
118.85855332191542,0.0003430019977927628,johannesburg,pdf
124.72293207067517,0.00034387318126670793,johannesburg,pdf
130.87665422087903,0.0002799494347045655,johannesburg,pdf
137.3339957269883,0.0001711035281560835,johannesburg,pdf
144.10993690677293,0.00021179197870653288,johannesburg,pdf
151.22019719399253,0.00019643002735904614,johannesburg,pdf
158.6812716057419,0.00010953286643330408,johannesburg,pdf
166.51046900906675,9.642469184601406e-05,johannesburg,pdf
174.7259522756187,7.242568287775772e-05,johannesburg,pdf
183.3467804175091,7.14293664452729e-05,johannesburg,pdf
192.39295280210678,8.322316714118957e-05,johannesburg,pdf
201.8854555483587,9.342180013015759e-05,johannesburg,pdf
211.84631021226244,0.0001138405871570777,johannesburg,pdf
222.29862487444075,0.00013829225297102188,johannesburg,pdf
233.26664774833029,0.0001552696566678127,johannesburg,pdf
244.7758234333542,0.0001528411436293346,johannesburg,pdf
256.85285194357806,0.0001868403735635984,johannesburg,pdf
269.52575064878624,0.00026605867089710193,johannesburg,pdf
282.82391927168186,0.00023066927336902964,johannesburg,pdf
296.778208091988,0.0001966801576341763,johannesburg,pdf
311.4209895156851,0.00016310803231695892,johannesburg,pdf
326.7862331754087,0.00012577027591105568,johannesburg,pdf
342.9095847362405,0.00013879155546248106,johannesburg,pdf
359.8284485897047,0.0001682935017072424,johannesburg,pdf
377.58207462781985,0.00013493717665640217,johannesburg,pdf
396.21164929850266,0.00010952939963554627,johannesburg,pdf
415.76039115357264,0.00010549491452830102,johannesburg,pdf
436.2736511110068,0.00010686233062406116,johannesburg,pdf
457.7990176640547,8.992210078061099e-05,johannesburg,pdf
480.38642728127377,0.00019786862099441648,johannesburg,pdf
504.088280253612,0.0001508432271241399,johannesburg,pdf
528.9595622572865,2.897559687213115e-05,johannesburg,pdf
555.057971914464,2.7732551390585336e-05,johannesburg,pdf
582.4440546476845,2.2409318912871282e-05,johannesburg,pdf
611.1813431385372,1.597156869157005e-05,johannesburg,pdf
641.3365047164564,1.690794881452421e-05,johannesburg,pdf
672.9794960195442,1.4570569621271071e-05,johannesburg,pdf
706.1837252862349,1.260325532018604e-05,johannesburg,pdf
741.0262226542801,2.7865922640508107e-05,johannesburg,pdf
777.5878188621504,1.2354785257258956e-05,johannesburg,pdf
815.9533327673978,1.4345178010528541e-05,johannesburg,pdf
856.2117681170273,1.3361153700335592e-05,johannesburg,pdf
898.4565200263339,1.5854700511851072e-05,johannesburg,pdf
942.7855916452428,9.182660399379551e-06,johannesburg,pdf
989.3018215147654,1.3483527423223293e-05,johannesburg,pdf
1038.1131221410435,5.552533909342176e-06,johannesburg,pdf
1089.3327303404146,4.885982224901236e-06,johannesburg,pdf
1143.0794699363012,8.790839779702472e-06,johannesburg,pdf
1199.478027417328,3.231321846928177e-05,johannesburg,pdf
1258.659241196189,6.883440015581105e-05,johannesburg,pdf
1320.7604051402739,2.35771042988047e-06,johannesburg,pdf
1385.9255870782558,1.2748100160441992e-06,johannesburg,pdf
1454.305963021509,1.3515422129977306e-06,johannesburg,pdf
1526.060167875737,6.078172571257498e-07,johannesburg,pdf
1601.3546634563854,4.551156857003638e-07,johannesburg,pdf
1680.3641246616435,2.628584772147315e-07,johannesburg,pdf
1763.271844698874,1.001996274829051e-07,johannesburg,pdf
1850.2701603045873,2.3872079032074642e-08,johannesburg,pdf
1941.5608979443653,2.2749631775261612e-08,johannesburg,pdf
2037.355842027943,1.0839980573427139e-08,johannesburg,pdf
0.1000604504533409,0.09569305418846062,kualalumpur,pdf
0.10239777703066072,0.10335762190464075,kualalumpur,pdf
0.10478970155856233,0.12273358464657094,kualalumpur,pdf
0.10723749939849361,0.13113277863589257,kualalumpur,pdf
0.10974247570325547,0.1265907222096436,kualalumpur,pdf
0.11230596611290242,0.1252146413660018,kualalumpur,pdf
0.11492933746689875,0.12866658349648166,kualalumpur,pdf
0.11761398853291012,0.15655990457870564,kualalumpur,pdf
0.12036135075261897,0.1526096943632299,kualalumpur,pdf
0.12317288900496166,0.13808665997026184,kualalumpur,pdf
0.12605010238719408,0.1278328743681296,kualalumpur,pdf
0.1289945250142025,0.17560127994003413,kualalumpur,pdf
0.13200772683648526,0.15348089481840976,kualalumpur,pdf
0.13509131447724218,0.15643631216005047,kualalumpur,pdf
0.13824693208901742,0.1340954239281485,kualalumpur,pdf
0.14147626223035298,0.1614704706395258,kualalumpur,pdf
0.1447810267629199,0.14040964688413554,kualalumpur,pdf
0.14816298776960576,0.15273005156843597,kualalumpur,pdf
0.15162394849404798,0.16703054035196863,kualalumpur,pdf
0.15516575430211366,0.18592966337983136,kualalumpur,pdf
0.1587902936658388,0.16077680741288508,kualalumpur,pdf
0.1624994991703518,0.1841630653547446,kualalumpur,pdf
0.16629534854431732,0.18200358686061988,kualalumpur,pdf
0.17017986571445082,0.20188645446632333,kualalumpur,pdf
0.17415512188466548,0.17151231743669687,kualalumpur,pdf
0.1782232366404272,0.20135846767674048,kualalumpur,pdf
0.18238637907890617,0.2167677794558309,kualalumpur,pdf
0.18664676896552818,0.17169003514708558,kualalumpur,pdf
0.19100667791754142,0.19992518675222612,kualalumpur,pdf
0.19546843061523106,0.1741443797916201,kualalumpur,pdf
0.20003440604142622,0.20387468654553284,kualalumpur,pdf
0.20470703874996102,0.2058082454302654,kualalumpur,pdf
0.2094888201637658,0.16643812173178718,kualalumpur,pdf
0.21438229990328053,0.1855786727761193,kualalumpur,pdf
0.21939008714589886,0.19668267202108863,kualalumpur,pdf
0.2245148520171677,0.18860976891269263,kualalumpur,pdf
0.22975932701448398,0.19120921178198494,kualalumpur,pdf
0.23512630846404767,0.18944710763523248,kualalumpur,pdf
0.24061865801184804,0.2006635053519647,kualalumpur,pdf
0.2462393041494783,0.16598732567026406,kualalumpur,pdf
0.25199124377559157,0.23918321592903716,kualalumpur,pdf
0.2578775437938312,0.21030293313946308,kualalumpur,pdf
0.26390134274808774,0.19682903792015816,kualalumpur,pdf
0.27006585249595383,0.21222439824741274,kualalumpur,pdf
0.2763743599212694,0.18815097301960573,kualalumpur,pdf
0.28283022868667096,0.21550724761704526,kualalumpur,pdf
0.2894369010270784,0.18831171450224882,kualalumpur,pdf
0.2961978995850765,0.15723383531753765,kualalumpur,pdf
0.303116829289169,0.17626164069334646,kualalumpur,pdf
0.3101973792759078,0.17450315269830705,kualalumpur,pdf
0.3174433248569206,0.14210590966727193,kualalumpur,pdf
0.32485852953188693,0.1841031725024919,kualalumpur,pdf
0.33244694704853583,0.17339059992814326,kualalumpur,pdf
0.3402126235107632,0.15168015471898708,kualalumpur,pdf
0.3481596995359925,0.14652547990233825,kualalumpur,pdf
0.35629241246293086,0.15195875695392383,kualalumpur,pdf
0.36461509861089425,0.15498543272083326,kualalumpur,pdf
0.373132195591911,0.18807216200717555,kualalumpur,pdf
0.3818482446768324,0.16917898036550055,kualalumpur,pdf
0.39076789321671446,0.1445547776062213,kualalumpur,pdf
0.3998958971207604,0.1422752749958525,kualalumpur,pdf
0.4092371233921468,0.1568042028756794,kualalumpur,pdf
0.41879655272308314,0.1381541302116527,kualalumpur,pdf
0.42857928215049096,0.14864346785522545,kualalumpur,pdf
0.43859052777371654,0.1448888340707185,kualalumpur,pdf
0.4488356275357275,0.1457472587768841,kualalumpur,pdf
0.4593200440692755,0.1541387326128174,kualalumpur,pdf
0.47004936760954324,0.13509547870727726,kualalumpur,pdf
0.48102931897482787,0.13771251953924302,kualalumpur,pdf
0.492265752616851,0.1292056723495315,kualalumpur,pdf
0.5037646597423214,0.1359511604181786,kualalumpur,pdf
0.5155321715074145,0.13383705212636704,kualalumpur,pdf
0.527574562286872,0.12704484928336723,kualalumpur,pdf
0.5398982530194655,0.11050262987346395,kualalumpur,pdf
0.552509814631607,0.12188545806863375,kualalumpur,pdf
0.5654159715409312,0.10964398295261385,kualalumpur,pdf
0.5786236052417206,0.12413972115174432,kualalumpur,pdf
0.5921397579740805,0.12788906138316763,kualalumpur,pdf
0.6059716364788242,0.13196354732961774,kualalumpur,pdf
0.6201266158400693,0.11568528012409035,kualalumpur,pdf
0.6346122434175934,0.11877634436103793,kualalumpur,pdf
0.6494362428710454,0.1163966764617103,kualalumpur,pdf
0.6646065182781609,0.10886354335309908,kualalumpur,pdf
0.6801311583491737,0.10574552255737464,kualalumpur,pdf
0.6960184407396733,0.11524904273003277,kualalumpur,pdf
0.7122768364642073,0.11395471274562542,kualalumpur,pdf
0.7289150144129802,0.11887768929336116,kualalumpur,pdf
0.7459418459740611,0.10745985375724804,kualalumpur,pdf
0.7633664097635594,0.10647654380763734,kualalumpur,pdf
0.7811979964662954,0.10845570969056428,kualalumpur,pdf
0.7994461137895439,0.09519357836946524,kualalumpur,pdf
0.8181204915324931,0.10554164560550044,kualalumpur,pdf
0.8372310867741218,0.12310941478424119,kualalumpur,pdf
0.8567880891822612,0.12323539072078213,kualalumpur,pdf
0.8768019264466715,0.11234515427597282,kualalumpur,pdf
0.8972832698390307,0.11516057008939377,kualalumpur,pdf
0.9182430399027998,0.1148642523559205,kualalumpur,pdf
0.9396924122759986,0.10188394452825605,kualalumpur,pdf
0.9616428236499974,0.11878893274249504,kualalumpur,pdf
0.9841059778674984,0.10083229230701028,kualalumpur,pdf
1.0070938521629635,0.09981338751094877,kualalumpur,pdf
1.030618703548812,0.09389576651651577,kualalumpur,pdf
1.054693075350794,0.0901946476939248,kualalumpur,pdf
1.0793298038960257,0.08724348690461209,kualalumpur,pdf
1.1045420253572507,0.08922229422151497,kualalumpur,pdf
1.1303431827569768,0.08472963385783508,kualalumpur,pdf
1.1567470331352252,0.09736221756184155,kualalumpur,pdf
1.1837676548847096,0.10257756757822763,kualalumpur,pdf
1.2114194552573632,0.10090961619552188,kualalumpur,pdf
1.2397171780462053,0.09283868794859637,kualalumpur,pdf
1.268675911446656,0.09325616728681571,kualalumpur,pdf
1.2983110961014808,0.08114284352370511,kualalumpur,pdf
1.3286385333336592,0.08729906537118928,kualalumpur,pdf
1.359674393571567,0.09414037538617923,kualalumpur,pdf
1.3914352249709614,0.09421476911841656,kualalumpur,pdf
1.423937962238371,0.0974198524273796,kualalumpur,pdf
1.4571999356605907,0.0942007990373648,kualalumpur,pdf
1.4912388803450987,0.09552317932371679,kualalumpur,pdf
1.5260729456763211,0.0934318749288261,kualalumpur,pdf
1.5617207049927884,0.09275035519868884,kualalumpur,pdf
1.5982011654903396,0.09062615005490142,kualalumpur,pdf
1.6355337783566586,0.09141890967456473,kualalumpur,pdf
1.6737384491425442,0.08839113472901823,kualalumpur,pdf
1.7128355483754438,0.0839257440038839,kualalumpur,pdf
1.7528459224209108,0.0818225854076938,kualalumpur,pdf
1.793790904597775,0.08102248865392289,kualalumpur,pdf
1.8356923265529559,0.0830619737233858,kualalumpur,pdf
1.8785725299019806,0.07951324918101856,kualalumpur,pdf
1.9224543781414136,0.07819340248634972,kualalumpur,pdf
1.9673612688395528,0.08916636330384566,kualalumpur,pdf
2.013317146111888,0.08060227747265798,kualalumpur,pdf
2.060346513387976,0.08189733264625691,kualalumpur,pdf
2.1084744464765395,0.07997420570092678,kualalumpur,pdf
2.157726606935755,0.07763406389674744,kualalumpur,pdf
2.2081292557558574,0.07662661662732223,kualalumpur,pdf
2.2597092673613646,0.07176349405554326,kualalumpur,pdf
2.312494143940373,0.07019402559225955,kualalumpur,pdf
2.3665120301085816,0.07798155204934348,kualalumpur,pdf
2.42179172791585,0.0758833797049265,kualalumpur,pdf
2.4783627122032987,0.07494682505529722,kualalumpur,pdf
2.5362551463191374,0.07408050576491718,kualalumpur,pdf
2.5954998982016027,0.06904970075769828,kualalumpur,pdf
2.656128556837577,0.06982422949675299,kualalumpur,pdf
2.718173449105672,0.07112772731963472,kualalumpur,pdf
2.7816676570127443,0.06953675833576897,kualalumpur,pdf
2.846645035333049,0.06332799331671984,kualalumpur,pdf
2.913140229659423,0.06218976411336547,kualalumpur,pdf
2.981188694876133,0.06454080544595495,kualalumpur,pdf
3.05082671406323,0.05874052400085287,kualalumpur,pdf
3.122091417842496,0.06172964684653014,kualalumpur,pdf
3.1950208041752908,0.06030996918437426,kualalumpur,pdf
3.269653758622872,0.0581466348235163,kualalumpur,pdf
3.346030075079957,0.05898338223471884,kualalumpur,pdf
3.4241904769926257,0.058619874714344135,kualalumpur,pdf
3.5041766390718414,0.057647228836530874,kualalumpur,pdf
3.5860312095141866,0.05950390657032343,kualalumpur,pdf
3.6697978327416556,0.05989025969564242,kualalumpur,pdf
3.7555211726726254,0.06022495482007061,kualalumpur,pdf
3.843246936536423,0.06121193937534367,kualalumpur,pdf
3.933021899244175,0.05870837255606741,kualalumpur,pdf
4.024893928328942,0.060456732327158084,kualalumpur,pdf
4.118912009468434,0.06068888441874893,kualalumpur,pdf
4.215126272603913,0.06207791475183843,kualalumpur,pdf
4.31358801866921,0.06263900106808232,kualalumpur,pdf
4.414349746944112,0.06436143554254656,kualalumpur,pdf
4.517465183046699,0.060223420473329,kualalumpur,pdf
4.622989307579554,0.06496674084583375,kualalumpur,pdf
4.730978385445136,0.061376069207831285,kualalumpur,pdf
4.841489995845919,0.062673689130619,kualalumpur,pdf
4.954583062985322,0.06012015230320547,kualalumpur,pdf
5.07031788748578,0.06380981816126913,kualalumpur,pdf
5.188756178540714,0.0695447179928021,kualalumpur,pdf
5.309961086817545,0.06499743293593768,kualalumpur,pdf
5.4339972381292965,0.061574483776544946,kualalumpur,pdf
5.560930767892733,0.0678144103732567,kualalumpur,pdf
5.690829356391414,0.06422552214967094,kualalumpur,pdf
5.8237622648624585,0.06182945474044054,kualalumpur,pdf
5.9598003724262725,0.0592146052453937,kualalumpur,pdf
6.099016213878916,0.05361763463163505,kualalumpur,pdf
6.241484018367275,0.05490097846785493,kualalumpur,pdf
6.387279748967641,0.05340653823151112,kualalumpur,pdf
6.536481143188831,0.05158073267081809,kualalumpur,pdf
6.689167754421399,0.04749475095840307,kualalumpur,pdf
6.8454209943550985,0.048810874434987536,kualalumpur,pdf
7.005324176387145,0.04694779382628562,kualalumpur,pdf
7.168962560044491,0.044919885483375444,kualalumpur,pdf
7.336423396443746,0.04489386980002343,kualalumpur,pdf
7.507795974813008,0.042954492701265175,kualalumpur,pdf
7.683171670100409,0.042801402186067976,kualalumpur,pdf
7.862643991694746,0.04052880070576209,kualalumpur,pdf
8.046308633284198,0.039115018631855084,kualalumpur,pdf
8.234263523879687,0.03628733375131922,kualalumpur,pdf
8.426608880030106,0.036536165212400606,kualalumpur,pdf
8.623447259257244,0.03710294839696558,kualalumpur,pdf
8.824883614738939,0.03910403001646181,kualalumpur,pdf
9.031025351269514,0.03678356451593394,kualalumpur,pdf
9.241982382527477,0.03602854464927021,kualalumpur,pdf
9.457867189680888,0.03408952998212863,kualalumpur,pdf
9.678794881361732,0.03156932522198656,kualalumpur,pdf
9.904883255041229,0.030303023831896862,kualalumpur,pdf
10.136252859838818,0.028996475346796936,kualalumpur,pdf
10.37302706079829,0.028713665130211865,kualalumpur,pdf
10.615332104665423,0.031141079763661577,kualalumpur,pdf
10.863297187202004,0.02944765809252901,kualalumpur,pdf
11.117054522072403,0.027191515531620757,kualalumpur,pdf
11.37673941133911,0.022853694216212743,kualalumpur,pdf
11.642490317605168,0.021338312380361376,kualalumpur,pdf
11.914448937841598,0.019864035102780418,kualalumpur,pdf
12.192760278939582,0.019671769872865286,kualalumpur,pdf
12.477572735027247,0.0207529703651556,kualalumpur,pdf
12.769038166592741,0.019722853337822935,kualalumpur,pdf
13.067311981455337,0.01901077774582449,kualalumpur,pdf
13.372553217628145,0.018986117200307448,kualalumpur,pdf
13.684924628116248,0.01859331428439231,kualalumpur,pdf
14.004592767695824,0.016894532176032987,kualalumpur,pdf
14.331728081720227,0.017059195037021347,kualalumpur,pdf
14.666504997000507,0.015957457587902322,kualalumpur,pdf
15.009102014808947,0.014537006150599451,kualalumpur,pdf
15.359701806054892,0.013786148806210199,kualalumpur,pdf
15.718491308684012,0.01292502431053258,kualalumpur,pdf
16.08566182735251,0.012768774055298958,kualalumpur,pdf
16.461409135429868,0.011980314697620592,kualalumpur,pdf
16.845933579384035,0.01124003145412372,kualalumpur,pdf
17.239440185605243,0.01067716569860186,kualalumpur,pdf
17.642138769724838,0.009893920965123175,kualalumpur,pdf
18.054244048488016,0.009909094488513324,kualalumpur,pdf
18.475975754239485,0.009259727325840445,kualalumpur,pdf
18.907558752083762,0.009020797041580314,kualalumpur,pdf
19.349223159781864,0.009168608734792534,kualalumpur,pdf
19.80120447044906,0.009138444385929105,kualalumpur,pdf
20.263743678118377,0.00918093111161445,kualalumpur,pdf
20.737087406237503,0.008407446851695883,kualalumpur,pdf
21.22148803916693,0.008164278537829216,kualalumpur,pdf
21.71720385675012,0.008044186391319283,kualalumpur,pdf
22.224499172026793,0.0072492434967054604,kualalumpur,pdf
22.74364447216338,0.007290536278832075,kualalumpur,pdf
23.27491656267518,0.006840774297742358,kualalumpur,pdf
23.818598715017785,0.006719831906158884,kualalumpur,pdf
24.3749808176257,0.006054611279526879,kualalumpur,pdf
24.944359530479538,0.0064647125925158125,kualalumpur,pdf
25.52703844328332,0.006652738234352693,kualalumpur,pdf
26.12332823733711,0.006071018931666305,kualalumpur,pdf
26.73354685119042,0.00546322141562314,kualalumpur,pdf
27.35801965016558,0.005009649900281698,kualalumpur,pdf
27.997079599840564,0.004769831259917715,kualalumpur,pdf
28.651067443584697,0.004645926367514598,kualalumpur,pdf
29.320331884240982,0.004244614588667605,kualalumpur,pdf
30.005229770052843,0.004084659718101875,kualalumpur,pdf
30.70612628493345,0.003802849384380787,kualalumpur,pdf
31.423395143180116,0.0038501911976367765,kualalumpur,pdf
32.15741878873651,0.0032478395543991618,kualalumpur,pdf
32.90858859910996,0.003111380506903523,kualalumpur,pdf
33.67730509405168,0.0029767670965322283,kualalumpur,pdf
34.46397814911195,0.0025070361855502126,kualalumpur,pdf
35.26902721418337,0.0023418583877709187,kualalumpur,pdf
36.092881537149545,0.0025044028921297644,kualalumpur,pdf
36.93598039275755,0.0026036987336323972,kualalumpur,pdf
37.79877331683709,0.002240585640252098,kualalumpur,pdf
38.68172034599053,0.0021033174459620827,kualalumpur,pdf
39.58529226288185,0.002063894860961609,kualalumpur,pdf
40.50997084725573,0.002103218120677692,kualalumpur,pdf
41.45624913281963,0.0023236257002321645,kualalumpur,pdf
42.424631670127084,0.0022233106675275272,kualalumpur,pdf
43.41563479560101,0.002330988305416841,kualalumpur,pdf
44.429786906841905,0.0024971175156549407,kualalumpur,pdf
45.467628744366316,0.002460803741059672,kualalumpur,pdf
46.5297136799271,0.0018374478617972844,kualalumpur,pdf
47.61660801156801,0.001470197262028957,kualalumpur,pdf
48.72889126557113,0.0012447922453116256,kualalumpur,pdf
49.86715650545683,0.0012595529645618958,kualalumpur,pdf
51.032010648202515,0.0012079317053497172,kualalumpur,pdf
52.22407478784707,0.0011801425383310966,kualalumpur,pdf
53.44398452665536,0.0010592775322500261,kualalumpur,pdf
54.692390314017544,0.0010340625886046378,kualalumpur,pdf
55.96995779326565,0.0008804822168893641,kualalumpur,pdf
57.27736815659064,0.0008609778784692634,kualalumpur,pdf
58.61531850825092,0.0007732768751275748,kualalumpur,pdf
59.984522236264155,0.0006745851967999604,kualalumpur,pdf
61.38570939278243,0.0005631979810398973,kualalumpur,pdf
62.81962708335172,0.0005196776807087074,kualalumpur,pdf
64.28703986526507,0.0005561117808230378,kualalumpur,pdf
65.78873015522001,0.00046901021124440067,kualalumpur,pdf
67.32549864649944,0.000451740567887491,kualalumpur,pdf
68.89816473589654,0.00042054186377742884,kualalumpur,pdf
70.50756696061335,0.00040965689376791324,kualalumpur,pdf
72.15456344536375,0.0004161675666820965,kualalumpur,pdf
73.8400323599216,0.00041556880777475665,kualalumpur,pdf
75.56487238735556,0.0003874884097403665,kualalumpur,pdf
77.33000320320282,0.00039798609439665604,kualalumpur,pdf
79.1363659658345,0.00035152932000259143,kualalumpur,pdf
80.984923818277,0.00033538992833531336,kualalumpur,pdf
82.876662401754,0.0003224019861031704,kualalumpur,pdf
84.81259038122592,0.00033267884112506103,kualalumpur,pdf
86.79373998320389,0.0002984516498423542,kualalumpur,pdf
88.82116754612827,0.0002436705537748502,kualalumpur,pdf
90.89595408360188,0.00022090488799993176,kualalumpur,pdf
93.01920586078148,0.00026008266857494125,kualalumpur,pdf
95.19205498423177,0.0002972377742932975,kualalumpur,pdf
97.41566000555925,0.0002875450195867296,kualalumpur,pdf
99.6912065391451,0.00028007220589438647,kualalumpur,pdf
102.01990789430913,0.0002934499547325587,kualalumpur,pdf
104.40300572223951,0.00023921298414187388,kualalumpur,pdf
106.84177067803438,0.00023205578598643848,kualalumpur,pdf
109.33750309820905,0.0002308007553815508,kualalumpur,pdf
111.89153369402767,0.00034260281869929245,kualalumpur,pdf
114.5052242610323,0.0003324075373487681,kualalumpur,pdf
117.17996840514418,0.0003981196843861733,kualalumpur,pdf
119.91719228572786,0.0005160322993678802,kualalumpur,pdf
122.71835537601092,0.0004370319004392749,kualalumpur,pdf
125.58495124126826,0.0003405261397508288,kualalumpur,pdf
128.5185083351822,0.0002301235111881778,kualalumpur,pdf
131.52059081480687,0.0001690407506494397,kualalumpur,pdf
134.59279937456733,0.00018850307026442706,kualalumpur,pdf
137.73677209974264,0.0001605891032886148,kualalumpur,pdf
140.95418533988274,0.0001604607145255343,kualalumpur,pdf
144.24675460263063,0.00017180226807571276,kualalumpur,pdf
147.6162354684205,0.00019044904500772062,kualalumpur,pdf
151.06442452654528,0.00023013322066118305,kualalumpur,pdf
154.59316033308713,0.0002841055080042575,kualalumpur,pdf
158.20432439122703,0.00027368112597414763,kualalumpur,pdf
161.8998421544512,0.0002573554473370989,kualalumpur,pdf
165.68168405319366,0.00023438281441738617,kualalumpur,pdf
169.5518665454582,0.0002824314646604591,kualalumpur,pdf
173.51245319198432,0.0002962949775465161,kualalumpur,pdf
177.56555575652544,0.0002137825449322114,kualalumpur,pdf
181.7133353318316,0.00017822211172406594,kualalumpur,pdf
185.95800349193104,0.00018634114809313655,kualalumpur,pdf
190.3018234713315,0.00026271127655409993,kualalumpur,pdf
194.74711137176294,0.0002755667598533096,kualalumpur,pdf
199.2962373971125,0.0002100312670076444,kualalumpur,pdf
203.9516271172029,0.00015384448842064056,kualalumpur,pdf
208.71576276109508,0.00015559910599132295,kualalumpur,pdf
213.59118454059782,0.00016149068790374403,kualalumpur,pdf
218.5804920046969,0.00014458501213081314,kualalumpur,pdf
223.6863454256191,0.00010177160492412235,kualalumpur,pdf
228.91146721727694,8.039048273970534e-05,kualalumpur,pdf
234.25864338684352,8.174801978632913e-05,kualalumpur,pdf
239.7307250202386,6.54654617203066e-05,kualalumpur,pdf
245.33062980231054,7.325505013618026e-05,kualalumpur,pdf
251.0613435725324,9.30217067890803e-05,kualalumpur,pdf
256.92592191703346,9.566163275163908e-05,kualalumpur,pdf
262.92749179782385,9.662416868858437e-05,kualalumpur,pdf
269.06925322007174,0.00013417384292826985,kualalumpur,pdf
275.3544809383311,0.00018333345405802625,kualalumpur,pdf
281.7865262026225,0.000305336931877723,kualalumpur,pdf
288.3688185453011,0.0005117001609461522,kualalumpur,pdf
295.10486760966705,0.00035499047728457223,kualalumpur,pdf
301.99826502128616,0.00019575035099822193,kualalumpur,pdf
309.05268630302817,0.00019641528622995862,kualalumpur,pdf
316.2718928348334,0.0001719397586734488,kualalumpur,pdf
323.6597338592632,0.00013612056537303587,kualalumpur,pdf
331.2201485338929,0.00011734471462737325,kualalumpur,pdf
338.95716803165243,8.320822060510093e-05,kualalumpur,pdf
346.87491769022364,5.007897348098526e-05,kualalumpur,pdf
354.9776192116511,6.15129992710329e-05,kualalumpur,pdf
363.2695929133283,5.9984134611196234e-05,kualalumpur,pdf
371.75526003157125,3.490073114514056e-05,kualalumpur,pdf
380.43914507899456,2.91001700836183e-05,kualalumpur,pdf
389.3258782569611,3.352936802884872e-05,kualalumpur,pdf
398.42019792437736,4.212111629218729e-05,kualalumpur,pdf
407.72695312416465,4.5634142232125035e-05,kualalumpur,pdf
417.2511061687395,3.435414856941372e-05,kualalumpur,pdf
426.99773528589577,1.3640293276007925e-05,kualalumpur,pdf
436.97203732648535,8.635286431860689e-06,kualalumpur,pdf
447.1793305353548,8.843615785229375e-06,kualalumpur,pdf
457.6250573870016,6.017036388502092e-06,kualalumpur,pdf
468.3147874874766,6.484598379751048e-06,kualalumpur,pdf
479.2542205440643,5.863702060486907e-06,kualalumpur,pdf
490.4491894043405,4.135663267709401e-06,kualalumpur,pdf
