d,y,type,region,func_name
17.67244276022035,0.009311773138165743,pdf,australia,lognormal
18.208985570680014,0.008872456070469659,pdf,australia,lognormal
18.761818046997547,0.008450721105348495,pdf,australia,lognormal
19.331434750293848,0.008046038772122928,pdf,australia,lognormal
19.918345256773897,0.0076578862896728725,pdf,australia,lognormal
20.52307461359104,0.007285748005051446,pdf,australia,lognormal
21.14616380855144,0.006929115798087505,pdf,australia,lognormal
21.78817025407916,0.006587489452736256,pdf,australia,lognormal
22.44966828587428,0.006260376995985616,pdf,australia,lognormal
23.131249676710823,0.00594729500516836,pdf,australia,lognormal
23.8335241658337,0.005647768884568978,pdf,australia,lognormal
24.557120004428217,0.005361333112248118,pdf,australia,lognormal
25.30268451765046,0.00508753145803672,pdf,australia,lognormal
26.070884683721086,0.004825917173677694,pdf,australia,lognormal
26.862407730600605,0.004576053156114093,pdf,australia,lognormal
27.67796175078014,0.004337512084939876,pdf,australia,lognormal
28.51827633473718,0.004109876535043138,pdf,australia,lognormal
29.38410322362362,0.003892739065481013,pdf,australia,lognormal
30.276216981769632,0.0036857022856320557,pdf,australia,lognormal
31.195415689604825,0.0034883788996747612,pdf,australia,lognormal
32.14252165761702,0.0033003917304403616,pdf,australia,lognormal
33.11838216198705,0.0031213737236850015,pdf,australia,lognormal
34.12387020255763,0.0029509679338201316,pdf,australia,lognormal
35.159885283814766,0.0027888274921310206,pdf,australia,lognormal
36.22735421957964,0.002634615558502224,pdf,australia,lognormal
37.32723196213166,0.0024880052576548026,pdf,australia,lognormal
38.46050245650405,0.0023486796008845724,pdf,australia,lognormal
39.62817952071581,0.0022163313942727154,pdf,australia,lognormal
40.831307752728286,0.0020906631343203933,pdf,australia,lognormal
42.07096346493725,0.0019713868919377653,pdf,australia,lognormal
43.34825564703635,0.0018582241856950354,pdf,australia,lognormal
44.66432695811388,0.0017509058452189043,pdf,australia,lognormal
46.02035474886949,0.001649171865592624,pdf,australia,lognormal
47.4175521148663,0.0015527712535913427,pdf,australia,lognormal
48.857168981760125,0.0014614618665573153,pdf,australia,lognormal
50.34049322347635,0.0013750102446914816,pdf,australia,lognormal
51.86885181433557,0.0012931914375092952,pdf,australia,lognormal
53.44361201615804,0.0012157888251796332,pdf,australia,lognormal
55.06618260140903,0.0011425939354361289,pdf,australia,lognormal
56.7380151134798,0.0010734062567205275,pdf,australia,lognormal
58.46060516523056,0.0010080330481879085,pdf,australia,lognormal
60.23549377695832,0.0009462891471736139,pdf,australia,lognormal
62.06426875498591,0.0008879967746920258,pdf,australia,lognormal
63.94856611210521,0.0008329853395076376,pdf,australia,lognormal
65.89007153114599,0.000781091241289462,pdf,australia,lognormal
67.8905218729792,0.0007321576733307521,pdf,australia,lognormal
69.95170673030378,0.000686034425287348,pdf,australia,lognormal
72.07547002860747,0.0006425776863597376,pdf,australia,lognormal
74.26371167573275,0.000601649849316292,pdf,australia,lognormal
76.51838926152492,0.0005631193157279885,pdf,australia,lognormal
78.84151980908227,0.0005268603027585489,pdf,australia,lognormal
81.23518157917422,0.0004927526518281486,pdf,australia,lognormal
83.70151592944316,0.0004606816394437874,pdf,australia,lognormal
86.24272923005194,0.0004305377904651833,pdf,australia,lognormal
88.86109483749144,0.0004022166940515302,pdf,australia,lognormal
91.55895512831394,0.00037561882251179975,pdf,australia,lognormal
94.33872359461084,0.00035064935325944765,pdf,australia,lognormal
97.20288700311065,0.00032721799405136063,pdf,australia,lognormal
100.15400761982796,0.0003052388116707918,pdf,australia,lognormal
103.19472550225343,0.00028463006419476936,pdf,australia,lognormal
106.3277608611358,0.0002653140369680761,pdf,australia,lognormal
109.55591649396852,0.00024721688238841437,pdf,australia,lognormal
112.88208029235828,0.00023026846359073202,pdf,australia,lognormal
116.30922782551812,0.0002144022021029397,pdf,australia,lognormal
119.8404250021964,0.0001995549295303503,pdf,australia,lognormal
123.47883081342312,0.0001856667433121274,pdf,australia,lognormal
127.22770015852794,0.00017268086657982795,pdf,australia,lognormal
131.09038675695535,0.0001605435121357456,pdf,australia,lognormal
135.0703461484858,0.00014920375055717234,pdf,australia,lognormal
139.17113878454398,0.00013861338242192642,pdf,australia,lognormal
143.39643321336027,0.00012872681464046412,pdf,australia,lognormal
147.7500093618356,0.00011950094087061998,pdf,australia,lognormal
152.2357619170446,0.00011089502598247614,pdf,australia,lognormal
156.8577038104028,0.00010287059453300355,pdf,australia,lognormal
161.61996980761555,9.539132320294734e-05,pdf,australia,lognormal
166.52682020761685,8.842293714190953e-05,pdf,australia,lognormal
171.58264465381214,8.193311016166984e-05,pdf,australia,lognormal
176.79196606103076,7.589136871249712e-05,pdf,australia,lognormal
182.15944466170248,7.026899957246785e-05,pdf,australia,lognormal
187.6898821748777,6.503896117562882e-05,pdf,australia,lognormal
193.3882261018211,6.017579850117482e-05,pdf,australia,lognormal
199.2595741520203,5.5655561442643836e-05,pdf,australia,lognormal
205.3091788035728,5.1455726573426235e-05,pdf,australia,lognormal
211.54245200202368,4.7555122222625475e-05,pdf,australia,lognormal
217.964970001866,4.393385677345246e-05,pdf,australia,lognormal
224.5824783550295,4.0573250094885766e-05,pdf,australia,lognormal
231.400897050822,3.745576801623338e-05,pdf,australia,lognormal
238.42632581192169,3.4564959753479994e-05,pdf,australia,lognormal
245.6650495511581,3.188539819587231e-05,pdf,australia,lognormal
253.1235439939628,2.94026229610553e-05,pdf,australia,lognormal
260.808481471522,2.71030861272058e-05,pdf,australia,lognormal
268.7267368898073,2.497410055099815e-05,pdf,australia,lognormal
276.8853938798339,2.3003790680847794e-05,pdf,australia,lognormal
285.2917511346399,2.118104577571145e-05,pdf,australia,lognormal
293.95332893866026,1.949547544073614e-05,pdf,australia,lognormal
302.87787589533474,1.7937367392244453e-05,pdf,australia,lognormal
312.0733758589694,1.649764736588952e-05,pdf,australia,lognormal
321.5480550770513,1.5167841083300982e-05,pdf,australia,lognormal
