distance,model_sum,groundtruth_sum
"(149.329, 151.372]",0.00030815034260836907,0.0011008311206747027
"(151.372, 153.465]",0.00027472839655540057,0.00019761986683341384
"(153.465, 155.629]",0.000281747005226524,0.00027040586047268235
"(155.629, 157.85]",0.0002336194029102494,0.00017278947092269235
"(157.85, 160.141]",0.000302802831239894,0.00041883240187340294
"(160.141, 162.483]",0.0003258639740164422,0.00017752367628927495
"(162.483, 164.899]",0.00023228252506813065,0.00013839532518845996
"(164.899, 167.404]",0.00022359281909435888,0.00022483209534413014
"(167.404, 170.016]",0.00021557155204164638,0.00034923013119167413
"(170.016, 172.761]",0.00020755028498893393,8.809217800690851e-05
"(172.761, 175.648]",0.0002760652743975193,0.00046432571018834967
"(175.648, 178.71]",0.0002610253986736835,0.00012085981664111414
"(178.71, 181.959]",0.00027105198248957404,0.0006706077648636364
"(181.959, 185.391]",0.00016510441350166407,6.985663796682611e-05
"(185.391, 189.041]",0.00014371436802776424,0.0003224926108243347
"(189.041, 193.016]",0.00013970373450140805,0.00023724668149181533
"(193.016, 197.317]",0.0001243296393170426,0.0002781763290204482
"(197.317, 201.958]",0.00012733761446180974,0.0010046744897757281
"(201.958, 206.952]",0.00018382070329132637,0.00022338412433694588
"(206.952, 212.455]",0.00011797946956697857,0.0001365049499035483
"(212.455, 218.687]",0.00016075956051477816,0.00027057173285088793
"(218.687, 225.923]",9.725786301413813e-05,0.0002450315447379347
"(225.923, 234.882]",6.450435588222907e-05,0.00023895976958573164
"(234.882, 247.293]",5.146979692157139e-05,0.000320212636109697
"(247.293, 264.272]",6.383591696116972e-05,0.0004634024677790869
"(264.272, 337.705]",4.745916339521518e-05,0.0005008655967640156
