region,createdat,latitude,longitude,label,kind,geometry
0,2019-02-25 12:38:32+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-02-25 12:38:43+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-02-25 16:44:23+00:00,-23.59478532,-46.68023829,home,region,POINT (-46.68023829 -23.59478532)
0,2019-02-25 17:00:03+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-02-25 17:00:11+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-02-26 13:21:08+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-02-26 13:28:17+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-02-27 11:41:47+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-02-27 11:42:24+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-02-27 16:11:28+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-02-27 16:11:34+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-02-28 11:39:12+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-02-28 11:39:17+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-02-28 15:11:08+00:00,-23.59462039,-46.68057603,home,region,POINT (-46.68057603 -23.59462039)
0,2019-02-28 16:07:41+00:00,-23.59478532,-46.68023829,home,region,POINT (-46.68023829 -23.59478532)
0,2019-02-28 16:21:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-02-28 16:21:40+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-01 10:52:58+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-01 10:53:04+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-01 16:44:14+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-01 16:44:48+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2019-03-06 10:13:12+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2019-03-06 10:22:21+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-06 10:22:28+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-03-06 16:10:12+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-03-06 16:25:27+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-06 16:25:34+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-09 02:17:57+00:00,-23.59495,-46.67988,home,region,POINT (-46.67988 -23.59495)
0,2019-03-11 18:16:05+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-11 18:16:10+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-12 11:16:25+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-12 11:16:39+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
245,2019-03-12 15:24:15+00:00,-23.59032594,-46.68046636,other,region,POINT (-46.68046636 -23.59032594)
0,2019-03-12 16:12:02+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-12 16:12:11+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-13 10:45:06+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-13 10:45:11+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-14 10:53:17+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-14 10:53:26+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-03-14 15:51:38+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-03-14 16:01:57+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-14 16:02:12+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-15 10:32:01+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-15 10:32:22+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
245,2019-03-15 15:29:27+00:00,-23.59032594,-46.68046636,other,region,POINT (-46.68046636 -23.59032594)
0,2019-03-15 16:30:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-15 16:31:08+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-18 11:35:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-18 11:35:42+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-18 16:33:55+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-18 16:34:00+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
248,2019-03-18 20:31:10+00:00,-23.58959697,-46.67329739,other,region,POINT (-46.67329739 -23.58959697)
0,2019-03-20 11:07:24+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-20 11:07:28+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-21 11:14:34+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-21 11:14:39+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
226,2019-03-21 13:33:44+00:00,-23.593926,-46.677045,other,region,POINT (-46.677045 -23.593926)
41,2019-03-21 13:36:05+00:00,-23.59263127,-46.67734822,other,region,POINT (-46.67734822 -23.59263127)
0,2019-03-21 13:58:29+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-21 13:58:36+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-21 16:01:13+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-21 16:01:18+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
41,2019-03-21 20:29:13+00:00,-23.592058,-46.67749016,other,region,POINT (-46.67749016 -23.592058)
0,2019-03-22 11:35:12+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-22 11:35:18+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-22 16:59:29+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-22 16:59:36+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-25 10:31:54+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-25 10:32:11+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-26 13:50:27+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-26 13:50:35+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2019-03-26 15:04:07+00:00,-23.59384637,-46.6786537,other,region,POINT (-46.6786537 -23.59384637)
255,2019-03-26 21:14:00+00:00,-23.592403,-46.675447,other,region,POINT (-46.675447 -23.592403)
13,2019-03-26 22:49:28+00:00,-23.59387371,-46.67859171,other,region,POINT (-46.67859171 -23.59387371)
0,2019-03-27 09:42:56+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-27 09:43:11+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-27 16:04:03+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-27 16:04:16+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-28 11:10:30+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-28 11:10:37+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-28 16:04:39+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-28 16:04:52+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-03-29 10:31:59+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-03-29 10:32:05+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-01 11:00:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-01 11:00:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-01 16:26:29+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-01 16:26:29+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-01 16:26:42+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-02 10:48:46+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-02 10:48:54+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-04-02 16:01:46+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-04-03 11:18:45+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-03 11:18:50+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-03 15:58:13+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-03 15:58:20+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-04 10:56:33+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-04 10:56:39+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-04 21:19:10+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-05 10:44:00+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-05 10:44:09+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
245,2019-04-05 15:35:43+00:00,-23.59032594,-46.68046636,other,region,POINT (-46.68046636 -23.59032594)
0,2019-04-05 16:33:21+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-05 16:33:26+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-08 16:03:24+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-08 16:03:45+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-09 11:32:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-09 11:32:47+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-09 15:57:18+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-09 15:57:23+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-10 11:20:49+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-10 11:20:54+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-04-10 15:17:53+00:00,-23.59292762,-46.68271655,other,region,POINT (-46.68271655 -23.59292762)
0,2019-04-11 11:43:40+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-11 11:43:45+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-11 16:39:38+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-11 16:40:30+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-12 12:50:09+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-12 12:50:14+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-12 16:12:56+00:00,-23.59478532,-46.68023829,home,region,POINT (-46.68023829 -23.59478532)
0,2019-04-12 16:18:20+00:00,-23.59509044,-46.67998404,home,region,POINT (-46.67998404 -23.59509044)
0,2019-04-12 16:18:59+00:00,-23.59509294,-46.68005328,home,region,POINT (-46.68005328 -23.59509294)
0,2019-04-12 16:37:52+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-12 16:37:56+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-04-15 16:28:15+00:00,-23.594068,-46.683559,other,region,POINT (-46.683559 -23.594068)
0,2019-04-15 16:39:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-15 16:39:36+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-16 12:26:55+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-16 12:27:10+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-16 16:42:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-16 16:42:49+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-17 11:48:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-17 11:48:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-18 20:25:39+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-18 20:25:47+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-22 12:14:05+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-22 12:14:18+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-22 19:46:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-22 19:46:32+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-23 12:24:34+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-23 12:24:49+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-04-23 15:54:49+00:00,-23.59265682,-46.6817783,other,region,POINT (-46.6817783 -23.59265682)
11,2019-04-23 16:18:46+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-04-23 16:33:21+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-23 16:52:29+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-24 12:10:38+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-24 12:10:49+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-24 16:31:37+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-24 16:31:43+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-04-25 11:34:19+00:00,-23.594068,-46.683559,other,region,POINT (-46.683559 -23.594068)
0,2019-04-25 11:37:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
11,2019-04-25 15:55:56+00:00,-23.59265682,-46.6817783,other,region,POINT (-46.6817783 -23.59265682)
11,2019-04-25 16:19:44+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-04-26 10:43:11+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-26 10:43:17+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-29 13:11:40+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-29 13:11:57+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-29 17:51:13+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-29 17:53:39+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-04-30 12:55:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-04-30 13:01:24+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-04-30 17:01:25+00:00,-23.59265682,-46.6817783,other,region,POINT (-46.6817783 -23.59265682)
0,2019-05-02 11:40:18+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-02 11:40:25+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-02 16:49:15+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2019-05-03 11:10:30+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2019-05-03 19:06:55+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-06 11:22:55+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-06 11:23:01+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-06 16:20:28+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-06 16:20:35+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-07 11:11:08+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-07 11:11:17+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-07 15:28:39+00:00,-23.59313459,-46.68363766,other,region,POINT (-46.68363766 -23.59313459)
0,2019-05-08 11:46:23+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-08 11:50:14+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
41,2019-05-08 15:58:05+00:00,-23.59162414,-46.67795762,other,region,POINT (-46.67795762 -23.59162414)
0,2019-05-08 16:28:39+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-08 16:28:45+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-09 11:30:52+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-09 11:31:00+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-09 15:22:50+00:00,-23.59313459,-46.68363766,other,region,POINT (-46.68363766 -23.59313459)
0,2019-05-09 16:27:24+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-09 16:27:29+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-10 12:09:15+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-10 12:09:22+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2019-05-10 15:03:23+00:00,-23.59384637,-46.6786537,other,region,POINT (-46.6786537 -23.59384637)
0,2019-05-10 17:00:59+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-10 17:01:07+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2019-05-10 17:06:11+00:00,-23.59387371,-46.67859171,other,region,POINT (-46.67859171 -23.59387371)
0,2019-05-13 12:12:23+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-13 12:12:31+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-13 15:15:17+00:00,-23.59313459,-46.68363766,other,region,POINT (-46.68363766 -23.59313459)
11,2019-05-13 15:37:07+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-05-13 16:15:39+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-13 16:15:50+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
248,2019-05-13 21:37:57+00:00,-23.58959697,-46.67329739,other,region,POINT (-46.67329739 -23.58959697)
0,2019-05-14 12:36:02+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-14 12:36:09+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-14 15:09:19+00:00,-23.59313459,-46.68363766,other,region,POINT (-46.68363766 -23.59313459)
11,2019-05-14 15:46:34+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-05-14 16:05:46+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-14 16:05:50+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-15 11:42:48+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-15 11:42:54+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-15 16:03:03+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-15 16:03:10+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-16 11:43:00+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-16 11:43:18+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-16 16:06:55+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-05-17 11:31:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-17 11:31:26+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-17 16:06:48+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-17 16:06:57+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-20 15:13:49+00:00,-23.59313459,-46.68363766,other,region,POINT (-46.68363766 -23.59313459)
11,2019-05-20 15:26:24+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
8,2019-05-20 15:34:17+00:00,-23.59147322,-46.68081091,other,region,POINT (-46.68081091 -23.59147322)
0,2019-05-20 15:45:25+00:00,-23.59478532,-46.68023829,home,region,POINT (-46.68023829 -23.59478532)
0,2019-05-20 15:46:01+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-20 16:59:19+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-22 15:59:42+00:00,-23.59310492,-46.68337443,other,region,POINT (-46.68337443 -23.59310492)
0,2019-05-22 16:17:20+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-22 16:17:26+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-23 12:10:46+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-23 12:10:57+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2019-05-23 15:22:55+00:00,-23.59306417,-46.68351953,other,region,POINT (-46.68351953 -23.59306417)
11,2019-05-23 16:03:06+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2019-05-23 17:55:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-23 17:55:30+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-24 12:09:43+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-24 12:10:11+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-24 16:31:58+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-24 16:32:03+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-27 12:12:00+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-27 12:12:33+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-27 12:12:33+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-27 16:02:12+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-27 16:02:17+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-28 12:32:04+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-28 12:32:09+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-28 16:47:12+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-28 16:47:17+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-29 12:47:00+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-29 12:47:23+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-29 16:51:39+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-29 16:51:47+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2019-05-30 17:28:39+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2019-05-30 17:29:26+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
1,2018-07-20 20:33:56+00:00,-23.59549187,-46.68694834,other,region,POINT (-46.68694834 -23.59549187)
